Superficie,Referencia,Fecha Alta,Tipo,Operación,Provincia,Precio Venta,Fecha Venta,Vendedor
224,1152,2005-02-19,Local,Venta,Girona,1966272,2005-12-02,Pedro
272,1153,2005-02-19,Suelo,Venta,Lleida,2021232,2005-10-16,Jesús
292,1154,2005-02-20,Piso,Alquiler,Barcelona,2865688,2005-08-21,Carmen
251,1156,2005-02-20,Industrial,Venta,Tarragona,1305200,2005-12-18,Luisa
254,1157,2005-02-20,Local,Venta,Girona,1614170,2006-01-18,María
298,1158,2005-02-20,Oficina,Venta,Barcelona,2436448,2005-08-13,Carmen
214,1159,2005-02-20,Industrial,Venta,Tarragona,1823708,2005-09-16,Joaquín
276,1160,2005-02-21,Industrial,Venta,Barcelona,2148384,2005-10-12,Jesús
197,1161,2005-02-22,Suelo,Venta,Lleida,1594715,2006-01-15,Luisa
214,1165,2005-02-23,Suelo,Alquiler,Lleida,1665134,2005-10-21,Pedro
227,1166,2005-02-23,Piso,Alquiler,Lleida,1820540,2005-10-12,Luisa
152,1167,2005-02-23,Parking,Venta,Lleida,1076464,2005-05-27,Pedro
206,1168,2005-02-24,Piso,Venta,Girona,1136502,2006-01-22,Pedro
150,1169,2005-02-24,Casa,Alquiler,Tarragona,1051500,2006-02-17,Joaquín
188,1172,2005-02-24,Oficina,Venta,Girona,1697640,2005-08-04,Luisa
133,1176,2005-02-26,Casa,Venta,Barcelona,1305129,2005-12-22,Joaquín
219,1178,2005-02-27,Parking,Venta,Tarragona,1468614,2005-10-10,Pedro
177,1182,2005-03-01,Suelo,Venta,Girona,1203246,2006-02-20,Carmen
236,1185,2005-03-02,Piso,Venta,Barcelona,1388388,2006-02-04,Joaquín
255,1189,2005-03-03,Piso,Alquiler,Barcelona,1471605,2005-10-11,Carmen
153,1190,2005-03-03,Parking,Venta,Girona,1401633,2005-09-14,Carmen
142,1191,2005-03-03,Industrial,Venta,Barcelona,1256274,2005-07-21,Pedro
235,1192,2005-03-04,Casa,Alquiler,Girona,2055310,2006-01-03,Jesús
239,1193,2005-03-04,Casa,Alquiler,Barcelona,1320236,2005-08-03,Carmen
139,1202,2005-03-07,Suelo,Alquiler,Tarragona,1100046,2005-08-28,María
237,1203,2005-03-07,Industrial,Venta,Lleida,1013175,2006-01-10,Pedro
255,1204,2005-03-07,Oficina,Venta,Barcelona,2151435,2005-08-26,Pedro
213,1205,2005-03-07,Local,Venta,Barcelona,2105079,2005-07-25,Joaquín
250,1207,2005-03-07,Oficina,Venta,Tarragona,1531000,2006-02-09,Joaquín
236,1208,2005-03-08,Suelo,Alquiler,Girona,1449512,2006-02-05,Joaquín
247,1210,2005-03-09,Suelo,Alquiler,Lleida,1504477,2006-01-03,Jesús
143,1212,2005-03-10,Casa,Venta,Barcelona,1246960,2005-09-28,Carmen
154,1213,2005-03-10,Casa,Venta,Tarragona,1238006,2005-09-04,María
281,1216,2005-03-10,Piso,Alquiler,Lleida,2688046,2005-10-24,Luisa
184,1217,2005-03-11,Casa,Venta,Barcelona,1830800,2006-01-25,Pedro
241,1218,2005-03-11,Piso,Venta,Girona,1729416,2005-09-18,Carmen
251,1219,2005-03-11,Suelo,Venta,Barcelona,2234653,2005-08-01,Luisa
269,1221,2005-03-12,Local,Alquiler,Barcelona,2032295,2005-11-27,Joaquín
245,1222,2005-03-12,Piso,Alquiler,Tarragona,1377880,2005-07-10,Joaquín
181,1223,2005-03-12,Parking,Venta,Girona,1805475,2005-06-10,María
124,1224,2005-03-13,Parking,Venta,Tarragona,1070740,2005-12-22,Carmen
291,1226,2005-03-14,Piso,Venta,Lleida,1497195,2005-08-17,María
164,1227,2005-03-14,Industrial,Alquiler,Girona,1526840,2005-10-20,María
268,1230,2005-03-15,Suelo,Venta,Girona,2422720,2005-11-27,Carmen
130,1231,2005-03-16,Suelo,Venta,Barcelona,1292980,2005-11-11,Luisa
233,1235,2005-03-18,Piso,Venta,Lleida,1673173,2005-06-28,Joaquín
285,1240,2005-03-19,Industrial,Alquiler,Lleida,2562435,2005-06-20,Carmen
274,1244,2005-03-20,Oficina,Alquiler,Barcelona,1152718,2005-07-31,Pedro
276,1245,2005-03-20,Parking,Venta,Girona,1477428,2005-11-23,María
268,1247,2005-03-22,Industrial,Venta,Barcelona,1557884,2005-12-09,Luisa
163,1250,2005-03-23,Piso,Venta,Girona,1362843,2006-01-31,Luisa
168,1256,2005-03-24,Piso,Venta,Girona,1620192,2005-10-09,María
117,1257,2005-03-25,Parking,Venta,Girona,1149525,2006-02-27,Pedro
241,1258,2005-03-25,Casa,Alquiler,Tarragona,1248862,2005-08-22,Jesús
180,1259,2005-03-25,Industrial,Venta,Tarragona,1495260,2005-11-03,Luisa
187,1261,2005-03-26,Suelo,Alquiler,Tarragona,1194930,2006-02-08,Jesús
186,1264,2005-03-28,Oficina,Alquiler,Tarragona,1843074,2005-10-04,Pedro
167,1268,2005-03-30,Industrial,Alquiler,Girona,1191044,2006-03-30,Joaquín
138,1269,2005-03-30,Piso,Venta,Barcelona,1307688,2006-02-11,María
196,1271,2005-03-30,Parking,Venta,Tarragona,1730876,2005-07-12,Luisa
216,1272,2005-03-30,Suelo,Alquiler,Girona,1500984,2005-10-23,Joaquín
283,1273,2005-03-31,Piso,Venta,Girona,1599233,2005-11-04,Pedro
189,1274,2005-03-31,Piso,Venta,Lleida,1821771,2005-07-09,Pedro
278,1275,2005-04-01,Piso,Alquiler,Tarragona,1754180,2005-12-03,Luisa
222,1276,2005-04-02,Industrial,Alquiler,Lleida,1617270,2005-12-04,Luisa
285,1277,2005-04-02,Industrial,Alquiler,Lleida,2232690,2006-01-29,María
132,1278,2005-04-02,Piso,Alquiler,Lleida,1040028,2005-11-17,María
285,1280,2005-04-03,Industrial,Alquiler,Lleida,1938000,2005-09-26,Joaquín
176,1281,2005-04-04,Piso,Venta,Girona,1004608,2006-01-06,Jesús
297,1286,2005-04-05,Parking,Alquiler,Girona,2872287,2005-09-16,Luisa
194,1287,2005-04-05,Suelo,Venta,Barcelona,1612334,2005-09-21,Jesús
244,1288,2005-04-05,Casa,Alquiler,Tarragona,2413648,2006-01-06,María
259,1289,2005-04-05,Casa,Alquiler,Tarragona,1857807,2005-11-07,Luisa
175,1290,2005-04-05,Casa,Alquiler,Lleida,1560125,2005-07-21,Luisa
131,1291,2005-04-06,Industrial,Venta,Tarragona,1273320,2005-11-30,Joaquín
170,1292,2005-04-06,Industrial,Alquiler,Lleida,1566720,2005-09-02,Pedro
230,1293,2005-04-06,Industrial,Venta,Tarragona,1806650,2005-11-30,Pedro
230,1297,2005-04-07,Industrial,Venta,Girona,1751450,2005-07-07,Jesús
248,1298,2005-04-08,Industrial,Venta,Barcelona,1179488,2005-12-26,Jesús
290,1299,2005-04-09,Local,Venta,Girona,1702590,2006-04-09,Pedro
299,1301,2005-04-10,Suelo,Venta,Tarragona,2531334,2005-12-18,Carmen
288,1302,2005-04-11,Casa,Venta,Girona,2371392,2005-11-17,Luisa
274,1306,2005-04-14,Casa,Venta,Barcelona,2229812,2005-08-26,María
264,1307,2005-04-15,Industrial,Venta,Girona,2589312,2005-07-20,Pedro
149,1308,2005-04-15,Parking,Venta,Lleida,1004707,2006-01-18,Joaquín
267,1310,2005-04-15,Casa,Alquiler,Lleida,1517628,2006-02-14,Carmen
185,1311,2005-04-15,Casa,Alquiler,Girona,1059680,2005-07-14,Pedro
180,1312,2005-04-16,Oficina,Venta,Girona,1523880,2005-11-11,Jesús
142,1314,2005-04-17,Local,Alquiler,Tarragona,1205864,2006-02-05,Luisa
116,1315,2005-04-17,Parking,Alquiler,Lleida,1035416,2006-02-01,María
223,1316,2005-04-17,Piso,Alquiler,Barcelona,1795819,2005-08-30,Luisa
275,1318,2005-04-17,Casa,Alquiler,Tarragona,1543850,2005-12-21,María
281,1319,2005-04-18,Casa,Alquiler,Lleida,1727588,2006-04-07,Luisa
271,1321,2005-04-18,Local,Alquiler,Girona,2478566,2005-07-21,Pedro
245,1322,2005-04-18,Local,Venta,Lleida,2396835,2005-08-18,Joaquín
273,1328,2005-04-20,Parking,Alquiler,Barcelona,2306031,2005-09-25,Carmen
182,1329,2005-04-20,Oficina,Venta,Girona,1367366,2005-07-21,Carmen
263,1330,2005-04-20,Casa,Alquiler,Lleida,2094795,2006-02-12,Carmen
176,1331,2005-04-21,Piso,Venta,Tarragona,1435632,2006-03-10,Luisa
281,1332,2005-04-21,Parking,Alquiler,Tarragona,1619122,2005-09-26,Luisa
266,1336,2005-04-22,Industrial,Alquiler,Tarragona,2583126,2005-12-02,Pedro
172,1340,2005-04-24,Oficina,Venta,Tarragona,1033548,2006-01-01,Carmen
132,1341,2005-04-25,Local,Venta,Girona,1007688,2005-12-26,Luisa
194,1342,2005-04-25,Parking,Venta,Barcelona,1698664,2006-03-20,Carmen
269,1343,2005-04-25,Suelo,Alquiler,Barcelona,2292149,2006-01-22,Carmen
285,1344,2005-04-25,Parking,Venta,Tarragona,1500240,2005-08-20,Carmen
201,1348,2005-04-26,Casa,Venta,Lleida,1850004,2006-01-15,Joaquín
189,1352,2005-04-27,Piso,Venta,Girona,1064637,2005-11-29,Jesús
269,1353,2005-04-27,Industrial,Alquiler,Barcelona,1702501,2005-12-10,Luisa
242,1354,2005-04-28,Industrial,Venta,Barcelona,2418064,2005-10-24,Jesús
161,1356,2005-04-28,Suelo,Venta,Barcelona,1421308,2005-11-12,Pedro
285,1357,2005-04-28,Local,Venta,Lleida,1827420,2006-02-06,Luisa
274,1358,2005-04-29,Local,Venta,Tarragona,2474494,2006-03-25,Carmen
256,1359,2005-04-29,Parking,Venta,Tarragona,1059328,2006-04-17,Jesús
196,1360,2005-04-29,Parking,Venta,Tarragona,1201480,2005-09-18,María
186,1361,2005-04-30,Local,Venta,Tarragona,1179612,2005-10-06,Carmen
172,1362,2005-04-30,Oficina,Alquiler,Tarragona,1441188,2006-04-12,Luisa
240,1370,2005-05-02,Oficina,Alquiler,Lleida,1270800,2006-04-25,Luisa
286,1372,2005-05-04,Industrial,Venta,Barcelona,2633774,2005-09-01,Carmen
224,1373,2005-05-04,Suelo,Venta,Lleida,2211328,2006-02-23,Pedro
214,1374,2005-05-04,Local,Venta,Barcelona,1287210,2005-12-21,Joaquín
175,1375,2005-05-04,Casa,Venta,Girona,1363950,2005-09-11,Jesús
186,1378,2005-05-05,Oficina,Alquiler,Tarragona,1543428,2005-08-25,Pedro
119,1379,2005-05-06,Parking,Alquiler,Barcelona,1013523,2005-08-17,Joaquín
248,1382,2005-05-06,Parking,Venta,Tarragona,1352096,2006-03-14,Jesús
258,1385,2005-05-08,Parking,Venta,Barcelona,2066064,2005-11-25,María
245,1386,2005-05-08,Casa,Alquiler,Barcelona,1244600,2006-01-03,Luisa
270,1388,2005-05-08,Casa,Venta,Girona,2288520,2005-11-02,Joaquín
203,1389,2005-05-08,Parking,Venta,Girona,1892772,2006-03-26,María
235,1392,2005-05-09,Suelo,Alquiler,Girona,1046925,2005-12-05,Carmen
254,1394,2005-05-09,Casa,Venta,Barcelona,2011934,2006-03-04,Jesús
252,1395,2005-05-10,Local,Venta,Girona,1923264,2005-09-21,Carmen
292,1396,2005-05-10,Industrial,Alquiler,Lleida,1177052,2006-04-30,Jesús
223,1397,2005-05-10,Local,Alquiler,Lleida,1623217,2005-08-12,Luisa
190,1400,2005-05-13,Suelo,Venta,Lleida,1670100,2005-11-10,María
280,1401,2005-05-13,Casa,Venta,Barcelona,2349200,2006-04-13,Pedro
155,1402,2005-05-13,Industrial,Venta,Tarragona,1133050,2006-02-28,Pedro
254,1403,2005-05-14,Suelo,Alquiler,Girona,2417572,2005-09-20,María
188,1404,2005-05-15,Local,Venta,Barcelona,1453428,2005-09-14,Joaquín
163,1406,2005-05-15,Parking,Venta,Barcelona,1531222,2005-10-28,Joaquín
233,1407,2005-05-16,Oficina,Venta,Tarragona,1864000,2005-12-06,Luisa
185,1408,2005-05-16,Parking,Venta,Barcelona,1384355,2005-11-15,Luisa
206,1409,2005-05-16,Industrial,Venta,Lleida,1733696,2005-09-16,Pedro
233,1412,2005-05-18,Industrial,Alquiler,Girona,2120067,2006-02-24,Jesús
209,1414,2005-05-21,Piso,Alquiler,Tarragona,1206766,2005-11-09,Joaquín
262,1417,2005-05-21,Piso,Venta,Tarragona,1137866,2005-10-23,Joaquín
244,1419,2005-05-21,Industrial,Alquiler,Barcelona,1300276,2006-03-21,Joaquín
169,1420,2005-05-21,Oficina,Venta,Tarragona,1040871,2005-09-02,Pedro
196,1421,2005-05-22,Industrial,Venta,Barcelona,1584856,2005-09-02,Joaquín
282,1422,2005-05-22,Parking,Alquiler,Girona,1132230,2006-03-20,Pedro
280,1423,2005-05-23,Parking,Alquiler,Tarragona,1240400,2005-11-04,Jesús
185,1424,2005-05-23,Local,Alquiler,Barcelona,1583785,2005-09-17,Luisa
223,1427,2005-05-24,Parking,Alquiler,Girona,2228439,2005-09-17,Carmen
195,1428,2005-05-24,Suelo,Alquiler,Tarragona,1539135,2005-10-02,Luisa
200,1429,2005-05-25,Local,Alquiler,Lleida,1046800,2006-03-03,María
208,1431,2005-05-25,Piso,Venta,Barcelona,1792128,2006-04-15,Jesús
273,1433,2005-05-26,Industrial,Alquiler,Tarragona,1610973,2006-03-21,Pedro
175,1436,2005-05-27,Industrial,Venta,Lleida,1428350,2005-11-08,Jesús
261,1437,2005-05-27,Industrial,Venta,Barcelona,1435239,2006-03-22,Joaquín
108,1438,2005-05-28,Parking,Venta,Lleida,1001376,2006-02-10,Carmen
233,1439,2005-05-28,Industrial,Venta,Girona,1306664,2005-10-30,Luisa
255,1440,2005-05-28,Parking,Venta,Girona,1504755,2005-10-31,Luisa
249,1441,2005-05-29,Industrial,Alquiler,Tarragona,2116251,2006-01-14,Carmen
160,1442,2005-05-29,Industrial,Venta,Barcelona,1496320,2006-05-08,María
188,1448,2005-05-31,Oficina,Alquiler,Lleida,1579012,2006-04-14,María
269,1451,2005-06-02,Suelo,Venta,Barcelona,1779435,2006-05-18,Jesús
258,1453,2005-06-04,Suelo,Alquiler,Lleida,1687836,2006-03-25,María
193,1454,2005-06-04,Piso,Alquiler,Tarragona,1605374,2006-01-13,Joaquín
182,1455,2005-06-04,Casa,Venta,Tarragona,1047774,2006-01-31,Jesús
223,1456,2005-06-05,Oficina,Venta,Tarragona,2190752,2006-04-24,Joaquín
277,1458,2005-06-05,Parking,Venta,Girona,1691085,2005-11-19,Pedro
228,1460,2005-06-06,Oficina,Alquiler,Girona,1039452,2006-01-11,Carmen
177,1463,2005-06-07,Parking,Alquiler,Tarragona,1591584,2005-10-30,Joaquín
179,1464,2005-06-07,Casa,Venta,Girona,1393157,2005-11-26,Luisa
299,1467,2005-06-09,Casa,Venta,Lleida,2333097,2005-09-15,María
131,1468,2005-06-09,Oficina,Alquiler,Tarragona,1297686,2006-05-01,Carmen
274,1470,2005-06-09,Industrial,Alquiler,Tarragona,2690954,2006-05-17,Joaquín
141,1472,2005-06-10,Parking,Alquiler,Lleida,1250952,2006-02-26,Luisa
213,1473,2005-06-10,Piso,Venta,Barcelona,1955340,2006-04-23,Jesús
269,1474,2005-06-11,Casa,Alquiler,Tarragona,2549313,2006-02-20,Carmen
248,1476,2005-06-11,Parking,Alquiler,Lleida,2172232,2005-09-20,Pedro
229,1478,2005-06-12,Casa,Alquiler,Tarragona,1504301,2006-04-08,Joaquín
124,1480,2005-06-13,Oficina,Venta,Barcelona,1053628,2006-04-13,María
261,1481,2005-06-13,Local,Alquiler,Tarragona,1344933,2005-09-24,Pedro
282,1484,2005-06-13,Parking,Alquiler,Barcelona,2677590,2006-04-08,Luisa
151,1485,2005-06-14,Oficina,Venta,Barcelona,1484028,2006-03-24,Jesús
167,1486,2005-06-15,Local,Alquiler,Girona,1121906,2005-11-12,Carmen
144,1489,2005-06-15,Suelo,Venta,Lleida,1323792,2005-09-17,Jesús
138,1491,2005-06-16,Oficina,Alquiler,Girona,1241034,2006-06-05,Carmen
165,1492,2005-06-16,Piso,Alquiler,Tarragona,1405305,2006-02-01,Carmen
250,1493,2005-06-16,Industrial,Alquiler,Tarragona,1001750,2005-11-23,Joaquín
201,1494,2005-06-17,Suelo,Alquiler,Tarragona,1471320,2006-03-11,Carmen
199,1495,2005-06-17,Casa,Venta,Girona,1590010,2006-04-13,Carmen
278,1496,2005-06-18,Suelo,Venta,Lleida,2520904,2006-05-12,Luisa
175,1499,2005-06-19,Industrial,Alquiler,Barcelona,1084300,2005-10-10,Luisa
120,1502,2005-06-21,Industrial,Venta,Girona,1175160,2005-11-28,Carmen
256,1506,2005-06-22,Suelo,Alquiler,Girona,2512640,2006-03-16,Jesús
274,1508,2005-06-22,Casa,Venta,Girona,2594780,2006-02-23,María
244,1509,2005-06-22,Piso,Venta,Girona,2180628,2006-02-05,Pedro
213,1511,2005-06-23,Piso,Venta,Lleida,1587063,2006-02-02,Carmen
261,1512,2005-06-23,Casa,Alquiler,Girona,2419209,2006-05-25,María
200,1515,2005-06-26,Piso,Alquiler,Lleida,1689000,2005-09-30,Luisa
139,1517,2005-06-28,Suelo,Alquiler,Girona,1217501,2005-11-20,Joaquín
151,1518,2005-06-28,Local,Alquiler,Girona,1456999,2005-10-01,Carmen
158,1523,2005-06-29,Local,Venta,Lleida,1454232,2006-01-24,Pedro
252,1525,2005-06-30,Local,Venta,Tarragona,2283372,2006-02-12,Carmen
204,1528,2005-06-30,Oficina,Alquiler,Girona,1132608,2005-11-12,María
185,1529,2005-06-30,Oficina,Alquiler,Girona,1257075,2006-06-06,María
251,1531,2005-07-01,Local,Venta,Lleida,2325766,2005-10-20,Joaquín
260,1532,2005-07-01,Piso,Alquiler,Girona,1542580,2006-05-03,Luisa
217,1534,2005-07-02,Local,Alquiler,Barcelona,1742293,2006-04-13,Pedro
197,1537,2005-07-04,Piso,Venta,Barcelona,1035826,2006-05-27,Jesús
161,1538,2005-07-04,Industrial,Alquiler,Girona,1405852,2006-05-14,Pedro
227,1540,2005-07-05,Suelo,Alquiler,Tarragona,2223919,2005-11-19,Joaquín
124,1541,2005-07-06,Local,Venta,Lleida,1045816,2006-03-12,Carmen
243,1542,2005-07-06,Industrial,Venta,Tarragona,2401083,2006-04-08,Joaquín
199,1544,2005-07-06,Parking,Venta,Lleida,1573493,2006-07-02,Luisa
135,1546,2005-07-07,Piso,Alquiler,Girona,1294110,2006-03-08,Jesús
214,1547,2005-07-07,Piso,Venta,Barcelona,1258534,2006-01-27,María
183,1556,2005-07-12,Piso,Alquiler,Tarragona,1388238,2006-06-13,Joaquín
159,1557,2005-07-12,Local,Venta,Barcelona,1582845,2006-04-15,Pedro
177,1560,2005-07-14,Casa,Alquiler,Girona,1074921,2005-10-25,Luisa
291,1561,2005-07-15,Casa,Alquiler,Barcelona,1823406,2006-05-02,Pedro
206,1563,2005-07-15,Suelo,Venta,Girona,1881810,2006-07-10,Joaquín
240,1564,2005-07-15,Parking,Venta,Lleida,1983840,2005-10-18,Pedro
296,1567,2005-07-16,Oficina,Alquiler,Tarragona,2057496,2005-11-13,Jesús
210,1568,2005-07-17,Piso,Alquiler,Lleida,2005080,2006-04-25,Pedro
273,1569,2005-07-17,Oficina,Alquiler,Tarragona,2202837,2006-06-27,María
300,1572,2005-07-18,Local,Alquiler,Barcelona,1716300,2006-04-21,María
202,1573,2005-07-18,Local,Venta,Barcelona,1271388,2006-01-10,Joaquín
203,1574,2005-07-18,Piso,Alquiler,Barcelona,1699719,2006-01-10,Jesús
275,1575,2005-07-19,Industrial,Venta,Barcelona,1620575,2006-02-18,Joaquín
298,1576,2005-07-20,Piso,Alquiler,Lleida,2207286,2006-07-09,Pedro
288,1577,2005-07-20,Piso,Alquiler,Tarragona,1186560,2005-11-05,Luisa
178,1578,2005-07-20,Local,Venta,Girona,1723040,2006-04-05,Jesús
141,1579,2005-07-20,Suelo,Venta,Tarragona,1207101,2006-02-20,María
233,1581,2005-07-21,Suelo,Alquiler,Tarragona,2224917,2005-10-27,Jesús
297,1582,2005-07-21,Parking,Alquiler,Lleida,2463021,2006-03-13,María
300,1583,2005-07-22,Suelo,Alquiler,Girona,1832100,2006-05-02,Carmen
203,1585,2005-07-22,Casa,Venta,Girona,1026774,2006-07-04,Pedro
291,1586,2005-07-22,Industrial,Venta,Tarragona,1447434,2006-02-02,María
245,1588,2005-07-23,Local,Alquiler,Girona,2170945,2006-05-14,Jesús
287,1589,2005-07-23,Casa,Venta,Lleida,1607487,2005-11-01,Carmen
255,1591,2005-07-24,Parking,Venta,Tarragona,1627920,2006-03-12,Jesús
207,1592,2005-07-24,Parking,Venta,Barcelona,1107864,2006-05-15,Luisa
264,1596,2005-07-25,Suelo,Alquiler,Barcelona,2133120,2006-01-26,María
256,1597,2005-07-26,Parking,Venta,Lleida,1656064,2006-02-02,Pedro
167,1598,2005-07-26,Industrial,Alquiler,Girona,1606206,2005-12-11,Joaquín
245,1599,2005-07-26,Suelo,Alquiler,Girona,1311730,2006-01-06,Pedro
136,1601,2005-07-28,Industrial,Venta,Lleida,1309544,2005-11-19,Joaquín
260,1605,2005-07-30,Casa,Alquiler,Barcelona,1301560,2005-12-29,Carmen
211,1606,2005-07-31,Piso,Alquiler,Barcelona,1951328,2006-01-03,Luisa
245,1610,2005-08-01,Piso,Venta,Lleida,2292465,2006-06-10,Carmen
275,1612,2005-08-03,Oficina,Venta,Lleida,2110900,2006-07-24,Pedro
222,1619,2005-08-04,Casa,Alquiler,Girona,1477410,2006-05-06,María
286,1621,2005-08-04,Casa,Venta,Girona,1658800,2005-11-27,María
233,1622,2005-08-04,Industrial,Venta,Tarragona,1782683,2006-07-28,Pedro
188,1626,2005-08-05,Local,Venta,Barcelona,1209216,2006-03-14,María
245,1627,2005-08-06,Parking,Venta,Barcelona,1202705,2005-12-10,Jesús
297,1628,2005-08-06,Parking,Venta,Girona,2440449,2006-08-03,Carmen
300,1631,2005-08-07,Local,Alquiler,Barcelona,1900200,2005-12-09,Pedro
201,1633,2005-08-07,Suelo,Venta,Lleida,1522977,2005-11-24,Carmen
250,1635,2005-08-08,Piso,Alquiler,Barcelona,1669250,2006-01-04,María
224,1636,2005-08-08,Suelo,Venta,Girona,1448384,2005-12-20,Joaquín
184,1638,2005-08-08,Piso,Venta,Girona,1156808,2006-04-26,Carmen
300,1639,2005-08-09,Parking,Venta,Lleida,2155200,2006-08-05,Jesús
162,1640,2005-08-09,Parking,Alquiler,Tarragona,1297134,2006-02-14,María
276,1642,2005-08-10,Industrial,Venta,Lleida,2667816,2005-12-16,Joaquín
130,1643,2005-08-10,Piso,Alquiler,Tarragona,1246050,2005-11-27,Luisa
269,1644,2005-08-10,Local,Venta,Barcelona,2384954,2006-02-12,María
184,1646,2005-08-11,Parking,Venta,Girona,1147608,2006-06-29,Luisa
297,1647,2005-08-12,Local,Venta,Tarragona,2888325,2005-11-27,Pedro
232,1658,2005-08-16,Parking,Alquiler,Barcelona,1643256,2006-02-22,María
221,1659,2005-08-16,Suelo,Alquiler,Barcelona,1069640,2006-06-01,Joaquín
212,1660,2005-08-16,Suelo,Alquiler,Lleida,1926868,2005-11-24,Carmen
167,1662,2005-08-17,Piso,Venta,Lleida,1423007,2006-04-08,Carmen
272,1664,2005-08-19,Oficina,Venta,Girona,2233120,2005-12-13,Luisa
238,1665,2005-08-19,Industrial,Alquiler,Lleida,2275994,2006-06-15,Joaquín
203,1669,2005-08-23,Oficina,Alquiler,Girona,1933372,2006-01-31,Jesús
263,1670,2005-08-23,Local,Venta,Tarragona,1499889,2006-08-08,Pedro
236,1671,2005-08-24,Industrial,Venta,Tarragona,1707224,2006-02-05,Pedro
227,1672,2005-08-25,Oficina,Venta,Girona,1789214,2005-12-02,Joaquín
223,1673,2005-08-26,Industrial,Venta,Lleida,1509710,2006-01-11,Jesús
242,1674,2005-08-26,Casa,Venta,Girona,2290046,2006-01-24,María
216,1675,2005-08-26,Piso,Alquiler,Tarragona,2045304,2006-04-09,Jesús
239,1676,2005-08-27,Oficina,Venta,Tarragona,2181353,2006-06-15,María
300,1677,2005-08-27,Industrial,Venta,Lleida,2625600,2006-01-08,María
284,1681,2005-08-28,Casa,Venta,Girona,1459192,2006-07-02,María
265,1682,2005-08-28,Casa,Alquiler,Girona,1441070,2006-08-04,Jesús
224,1684,2005-08-28,Industrial,Alquiler,Girona,1932448,2006-02-03,Carmen
254,1685,2005-08-28,Piso,Alquiler,Barcelona,1191260,2006-07-27,Pedro
252,1688,2005-08-29,Piso,Alquiler,Lleida,1923516,2006-05-23,Pedro
233,1693,2005-08-30,Suelo,Venta,Lleida,2171327,2006-01-09,Jesús
275,1694,2005-08-31,Local,Venta,Girona,1826825,2006-05-14,Jesús
248,1695,2005-08-31,Casa,Alquiler,Girona,1234048,2006-02-28,Jesús
158,1696,2005-08-31,Industrial,Venta,Barcelona,1473982,2006-08-29,Carmen
116,1697,2005-09-01,Industrial,Venta,Girona,1143412,2006-07-03,María
213,1698,2005-09-02,Industrial,Alquiler,Barcelona,1333593,2006-04-06,Jesús
202,1699,2005-09-03,Industrial,Alquiler,Barcelona,1558430,2006-01-26,Jesús
163,1700,2005-09-03,Parking,Venta,Barcelona,1150128,2006-03-18,Joaquín
245,1701,2005-09-03,Piso,Venta,Barcelona,1517285,2006-05-07,Luisa
288,1703,2005-09-06,Industrial,Venta,Lleida,2171520,2006-08-28,Carmen
170,1705,2005-09-06,Local,Alquiler,Tarragona,1429020,2005-12-14,Pedro
261,1706,2005-09-06,Industrial,Alquiler,Tarragona,2026404,2006-02-05,Carmen
205,1708,2005-09-07,Casa,Alquiler,Tarragona,1762180,2006-05-14,Jesús
272,1710,2005-09-07,Local,Venta,Barcelona,2074000,2006-08-14,Joaquín
299,1711,2005-09-08,Local,Venta,Barcelona,1424436,2006-01-17,Carmen
201,1713,2005-09-09,Piso,Venta,Girona,1333434,2006-02-17,María
187,1716,2005-09-09,Oficina,Venta,Tarragona,1031305,2006-02-17,Joaquín
218,1718,2005-09-09,Local,Venta,Barcelona,1911424,2006-07-22,Carmen
254,1720,2005-09-10,Local,Venta,Barcelona,1668526,2005-12-29,Carmen
250,1722,2005-09-10,Piso,Alquiler,Tarragona,2478000,2006-04-27,Carmen
142,1723,2005-09-10,Oficina,Alquiler,Lleida,1201462,2006-08-06,Jesús
270,1724,2005-09-10,Parking,Venta,Tarragona,1798470,2006-03-02,Joaquín
194,1726,2005-09-11,Oficina,Alquiler,Lleida,1931658,2005-12-14,Jesús
271,1727,2005-09-11,Industrial,Venta,Tarragona,2028164,2006-01-07,María
240,1728,2005-09-11,Piso,Alquiler,Tarragona,1602720,2006-06-03,Joaquín
185,1729,2005-09-11,Suelo,Venta,Tarragona,1230990,2006-05-19,Jesús
194,1730,2005-09-12,Oficina,Venta,Tarragona,1490114,2005-12-18,Luisa
223,1731,2005-09-12,Parking,Venta,Tarragona,2143922,2006-04-20,Jesús
258,1735,2005-09-14,Parking,Alquiler,Girona,1430352,2006-01-14,María
176,1736,2005-09-14,Industrial,Alquiler,Tarragona,1043856,2006-05-25,Jesús
292,1743,2005-09-17,Casa,Venta,Girona,2630336,2006-01-08,Joaquín
193,1746,2005-09-19,Parking,Alquiler,Barcelona,1540140,2006-08-08,Jesús
240,1747,2005-09-20,Piso,Alquiler,Girona,2183760,2006-01-27,Jesús
258,1751,2005-09-21,Parking,Alquiler,Girona,1758786,2006-02-24,Jesús
185,1753,2005-09-21,Casa,Alquiler,Tarragona,1129980,2006-04-10,Pedro
182,1755,2005-09-22,Casa,Venta,Barcelona,1305304,2006-06-06,Luisa
232,1759,2005-09-25,Casa,Venta,Tarragona,2133472,2006-05-18,Carmen
214,1761,2005-09-26,Piso,Venta,Lleida,1689316,2006-01-17,Carmen
191,1762,2005-09-26,Casa,Venta,Girona,1514057,2006-09-20,Luisa
